variant_k,kHops,spawnScenario,taxiCount,taxiSeatCount,p2pRqsRadius,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingMode,Calculation Time [millis],Client Travel Time [min],Client Waiting Time [min],Simulation Time [millis],Taxi Travel Distance [km]
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,random,0.01,526.9200000000001,138.67,0.01,298519.1925
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,none,0.0125,888.27,528.01,0.02,70925.045
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg,0.0,555.8075,160.95,0.01,91017.0675
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-revisit,0.0,571.1,176.8125,0.01,119159.4425
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-total,0.0,557.1175000000001,162.3725,0.01,95470.8075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,random,0.0,571.1,176.8125,0.01,119159.4425
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,none,0.0125,870.4125,506.84749999999997,0.02,71507.53
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg,0.0,555.5225,160.6625,0.01,90910.95999999999
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-revisit,0.0,571.2075,176.9125,0.01,118886.65
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-total,0.0,557.1175000000001,162.3725,0.01,95470.8075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,random,0.0,571.2075,176.9125,0.01,118886.65
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,none,0.0,648.5825,253.4875,0.01,87565.185
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg,0.0,644.425,249.3375,0.01,90468.12
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-revisit,0.0,645.2875,250.19,0.01,96008.2025
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-total,0.0,644.075,248.985,0.01,96612.5375
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,random,0.0,645.2875,250.19,0.01,96008.2025
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,none,0.0,648.375,253.34500000000003,0.01,87450.5525
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg,0.0,643.885,248.79500000000002,0.01,90488.6975
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-revisit,0.0,645.095,249.9975,0.01,95930.3075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-total,0.0,644.075,248.985,0.01,96612.5375
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,random,0.0,645.095,249.9975,0.01,95930.3075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,none,3.5149999999999997,8224.04,6392.9,3.9425,82716.385
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg,2.7675,1979.995,409.455,3.23,352457.1075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-revisit,3.65,4837.5575,3581.39,4.21,755903.52
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-total,2.5925000000000002,1740.16,143.285,3.0575,436590.0525
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,random,3.6725,4837.5575,3581.39,4.2425,755903.52
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,none,3.5975,8113.0975,6312.765,4.0375,87413.4725
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg,2.74,1962.69,389.9975,3.205,354114.9075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-revisit,3.6825,4795.725,3535.9049999999997,4.2475,755528.7075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-total,2.6325,1740.5825,143.76749999999998,3.105,436440.7525
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,random,3.6750000000000003,4795.725,3535.9049999999997,4.245,755528.7075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,none,3.655,7260.28,5769.7425,4.085,115841.36
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg,1.65,1951.7725,368.365,2.0825,333473.075
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-revisit,3.6675,4526.55,3243.025,4.23,745755.465
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-total,1.4175,1792.595,191.1025,1.8775,489077.065
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,random,3.7325,4526.55,3243.025,4.305,745755.465
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,none,3.64,7016.16,5578.1325,4.0725,127810.7175
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg,1.6275,1922.3925,335.655,2.065,334704.36
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-revisit,3.6425,4457.46,3164.075,4.2125,746025.8175
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-total,1.45,1792.635,190.98000000000002,1.9075,487466.825
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,random,3.6575,4457.46,3164.075,4.22,746025.8175
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,none,4.047499999999999,6387.2325,4996.275,4.4825,149948.39
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg,1.5725,1948.94,355.4075,2.005,332608.725
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-revisit,3.6375,4150.5175,2816.31,4.1925,738787.13
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-total,1.6675,1873.2224999999999,270.01750000000004,2.1275,494881.375
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,random,3.605,4150.5175,2816.31,4.1575,738787.13
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,none,4.005,6055.3425,4728.9825,4.435,166732.51
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg,1.6400000000000001,1934.995,339.6575,2.0675,334660.885
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-revisit,3.645,4066.1475,2722.4825,4.1925,737090.635
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-total,1.8275000000000001,1873.6975,270.375,2.275,494256.07499999995
P2PCollector+nearest (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,random,3.6375,4066.1475,2722.4825,4.1925,737090.635
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,none,0.02,2337.4975,1736.9125,0.02,29151.670000000002
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg,0.01,581.225,135.7775,0.01,114842.0175
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-revisit,0.01,587.7175,150.02,0.01,333901.1975
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-total,0.005,549.845,107.41499999999999,0.01,136646.505
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,random,0.01,587.7175,150.02,0.01,333901.1975
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,none,0.02,2337.5225,1736.9575,0.02,29154.95
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg,0.01,581.23,135.7825,0.01,114836.9825
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-revisit,0.01,588.135,150.445,0.01,333598.4625
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-total,0.0075,550.1775,107.735,0.01,136669.21
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,random,0.01,588.135,150.445,0.01,333598.4625
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,none,0.02,1280.6725,870.885,0.02,69023.22
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg,0.0,615.71,170.5475,0.01,103497.265
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-revisit,0.0,629.3725,184.815,0.01,144133.1725
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-total,0.0,615.01,169.355,0.01,107247.7225
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,random,0.0,629.3725,184.815,0.01,144133.1725
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,none,0.02,1280.125,850.605,0.02,69011.8725
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg,0.0,617.63,172.475,0.01,103735.3575
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-revisit,0.0,629.0374999999999,184.475,0.01,144311.6
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-total,0.0,614.6800000000001,169.0,0.01,106947.74250000001
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,random,0.0,629.0374999999999,184.475,0.01,144311.6
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,none,0.01,772.38,338.67,0.01,90612.2125
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg,0.0,676.705,230.845,0.01,100911.8125
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-revisit,0.0,683.685,237.9025,0.01,106056.55249999999
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-total,0.0,675.395,229.49,0.01,103198.4975
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,random,0.0,683.685,237.9025,0.01,106056.55249999999
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,none,0.01,773.4025,339.53499999999997,0.01,90662.105
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg,0.0,676.705,230.845,0.01,100911.8125
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-revisit,0.0,682.8199999999999,237.045,0.01,106189.92
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-total,0.0,675.4925000000001,229.6025,0.01,103392.0
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,random,0.0,682.8199999999999,237.045,0.01,106189.92
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,none,4.2575,11103.6475,9208.065,4.7175,53379.770000000004
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg,3.78,4898.2075,3570.9624999999996,4.27,284981.775
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-revisit,3.9800000000000004,5941.735000000001,4434.39,4.575,774830.5125
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-total,3.6175,3914.6525,2405.4125,4.13,402232.1375
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,random,3.9850000000000003,5941.735000000001,4434.39,4.577500000000001,774830.5125
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,none,4.24,10999.775,9088.1775,4.702500000000001,57343.8975
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg,3.8449999999999998,4832.1075,3491.9775,4.345,290125.42
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-revisit,3.9850000000000003,5856.295,4365.2225,4.5725,775001.815
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-total,3.605,3812.6,2283.935,4.115,408093.12
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,random,3.9325,5856.295,4365.2225,4.5175,775001.815
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,none,4.359999999999999,10425.59,8387.0275,4.8175,76814.4375
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg,3.945,4613.735000000001,3220.395,4.45,295205.835
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-revisit,3.8825000000000003,5104.4675,3611.18,4.46,752881.6925
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-total,3.35,3111.5775,1465.6775,3.86,442712.2425
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,random,3.8825,5104.4675,3611.18,4.4575000000000005,752881.6925
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,none,4.3875,10097.3675,8189.81,4.8525,90288.5625
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg,3.83,4408.6625,2975.4025,4.3275,308757.53
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-revisit,3.835,4875.3375,3390.495,4.41,749272.3200000001
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-total,3.2625,2924.3525,1250.5900000000001,3.7725,453433.45
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,random,3.84,4875.3375,3390.495,4.415,749272.3200000001
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,none,5.2,9556.635,7357.3325,5.67,106960.0675
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg,4.0325,4193.3125,2706.925,4.5425,312883.7625
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-revisit,3.79,4290.4025,2794.3175,4.3525,732206.14
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-total,2.81,2384.0375,622.5825,3.3024999999999998,480762.28500000003
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,random,3.8075,4290.4025,2794.3175,4.390000000000001,732206.14
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,none,5.2875,8810.395,6925.84,5.7575,136670.2375
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg,3.8425000000000002,3888.1175000000003,2347.3450000000003,4.3375,331797.385
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-revisit,3.715,4080.7325,2568.5825,4.275,727520.1425000001
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-total,2.7649999999999997,2307.3625,533.0975,3.25,485905.0225
P2PCollector+nearest (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,random,3.705,4080.7325,2568.5825,4.265000000000001,727520.1425000001
SinglePassenger,0,BASELINE,39,1,-1,-1,-1,-1,nan,0.0,570.495,100.44,0.01,76933.7025
SinglePassenger,0,BASELINE,1685,1,-1,-1,-1,-1,nan,0.335,1968.6575,79.285,0.7175,268126.4025
SinglePassenger,0,RUSH_HOUR,39,1,-1,-1,-1,-1,nan,0.0,568.34,110.0775,0.01,76760.93
SinglePassenger,0,RUSH_HOUR,1685,1,-1,-1,-1,-1,nan,0.31,4326.715,2526.0724999999998,0.7124999999999999,348870.11250000005
SinglePassenger,0,SPATIAL_IMBALANCE,39,1,-1,-1,-1,-1,nan,0.0,586.61,191.515,0.01,79192.8425
SinglePassenger,0,SPATIAL_IMBALANCE,1685,1,-1,-1,-1,-1,nan,0.33,2321.36,717.3025,0.725,316363.02999999997
SinglePassenger,0,SPATIAL_ISLANDS,39,1,-1,-1,-1,-1,nan,0.0,673.14,227.20499999999998,0.01,90841.6925
SinglePassenger,0,SPATIAL_ISLANDS,1685,1,-1,-1,-1,-1,nan,0.3325,2686.955,883.2625,0.7375,365834.1375
